,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
64,HCONRES84,Establishing the congressional budget for the United States Government for fiscal year 1998 and setting forth appropriate budgetary levels for fiscal years 1999 2000 2001 and 2002.,,R,1997-05-18,,,0,0,0,0,Economics and public finance,TABLE OF CONTENTS: Title I: Levels and Amounts Title II: Budgetary Restraints and Rulemaking Title III: Sense of Congress House and Senate Provisions Subtitle A: Sense of the Congress Subtitle B: Sense of the House Subtitle C: Sense of the Senate Sets forth the congressional budget for the Government for FY 1998. Sets forth appropriate budgetary levels for FY 1999 through 2002. Title I: Levels and Amounts - Lists recommended budgetary levels and amounts for FY 1998 through 2002 with respe...,47,9
65,HRES153,Providing for consideration of the bill (H.R. 408) to amend the Marine Mammal Protection Act of 1972 to support the International Dolphin Conservation Program in the eastern tropical Pacific Ocean and for other purposes.,,R,1997-05-20,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H.R. 408 (dolphin conservation program revisions).,8,1
66,HR911,To encourage the States to enact legislation to grant immunity from personal civil liability under certain circumstances to volunteers working on behalf of nonprofit organizations and governmental entities.,Volunteer Protection Act of 1997,R,1997-03-04,,,156,102,53,1,Law,Volunteer Protection Act of 1997 - States that this Act preempts inconsistent State law except when such law provides additional protection from liability relating to volunteers in the performance of services for a nonprofit organization or governmental entity. Makes this Act inapplicable to any civil action in a State court against a volunteer in which all parties are citizens of the State if such State enacts a statute declaring its election that this Act not apply. Exempts a volunteer of a...,17,1
67,HR408,To amend the Marine Mammal Protection Act of 1972 to support the International Dolphin Conservation Program in the eastern tropical Pacific Ocean and for other purposes.,International Dolphin Conservation Program Act,R,1997-01-09,,,29,17,12,0,"Marine and coastal resources, fisheries",International Dolphin Conservation Program Act - Amends the Marine Mammal Protection Act of 1972 to allow authorizations for the incidental taking of marine mammals during commercial purse seine yellowfin tuna fishing in the eastern tropical Pacific Ocean. Removes provisions requiring that for purse seine yellowfin fishing the goal of reducing incidental kill or serious injury to insignificant levels approaching zero be satisfied by the best safety techniques and equipment economically and ...,40,1
68,HR956,To amend the National Narcotics Leadership Act of 1988 to establish a program to support and encourage local communities that first demonstrate a comprehensive long-term commitment to reduce substance abuse among youth and for other purposes.,Drug-Free Communities Act of 1997,R,1997-03-05,,,55,28,27,0,Drug abuse,Drug-Free Communities Act of 1997 - Amends the National Narcotics Leadership Act of 1988 to direct the Director of the Office of National Drug Control Policy to establish a program to support communities in the development and implementation of comprehensive long-term plans and programs to prevent and treat substance abuse among youth. Requires grants to be made to coalitions of representatives of youth parents businesses the media schools youth organizations law enforcement religious...,29,1
69,HCONRES87,Providing for an adjournment of the two Houses.,,R,1997-05-22,,,0,0,0,0,Congress,Provides for an adjournment of the House of Representatives on May 22 or 23 until June 3 1997 and a recess or adjournment of the Senate from May 22 23 or 24 until June 2 1997.,3,1
70,HR1420,To amend the National Wildlife Refuge System Administration Act of 1966 to improve the management of the National Wildlife Refuge System and for other purposes.,National Wildlife Refuge System Improvement Act of 1997,R,1997-04-23,,,7,2,5,0,Public lands and natural resources,National Wildlife Refuge System Improvement Act of 1997 - Amends the National Wildlife Refuge System Administration Act of 1966 (the Act) to state as the mission of the National Wildlife Refuge System to administer a national network of lands and waters for the conservation management and restoration of fish wildlife and plant resources and their habitats. Adds requirements that in administering the System the Secretary of the Interior shall: (1) ensure that the System's mission and poli...,28,2
71,HRES159,Providing for consideration of the bill (H.R. 1757) to consolidate international affairs agencies to authorize appropriations for the Department of State and related agencies for fiscal years 1998 and 1999 and for other purposes and for consideration of the bill (H.R. 1758) to ensure that the enlargement of the North Atlantic Treaty Organization (NATO) proceeds in a manner consistent with the United States interests to strengthen relations between the United States and Russia to preserve the prerogatives of the Congress with respect to certain arms control agreements and for other purposes.,,R,1997-06-03,,,0,0,0,0,Congress,Sets forth the rule (open) for the consideration of H.R. 1757 (Department of State and related agencies authorization). Sets forth the rule (closed) for the consideration of H.R. 1758 (North Atlantic Treaty Organization enlargement). Directs the Clerk of the House in the engrossment of H.R. 1757 to await the disposition of H.R. 1758 add its text at the end of H.R. 1757 and make appropriate conforming changes.,8,2
72,HR1757,To consolidate international affairs agencies to authorize appropriations for the Department of State and related agencies for fiscal years 1998 and 1999 and for other purposes.,Foreign Affairs Reform and Restructuring Act of 1997,R,1997-06-03,,,1,1,0,0,International affairs,TABLE OF CONTENTS: Division A: Consolidation of Foreign Affairs Agencies Title I: General Provisions Title II: United States Arms Control and Disarmament Agency Title III: United States Information Agency Title IV: United States International Development Cooperation Agency Title V: Agency for International Development Title VI: Transition Division B: Foreign Relations Authorization Title X: General Provisions Title XI: Authorization of Appropriations for Department of State Title XII: Departm...,118,42
73,HRES160,Waiving points of order against the conference report to accompany the concurrent resolution (H. Con. Res. 84) establishing the congressional budget for the United States Government for fiscal year 1998 and setting forth appropriate budgetary levels for fiscal years 1999 2000 2001 and 2002.,,R,1997-06-04,,,0,0,0,0,Congress,Waives points of order against the consideration of the conference report on H. Con. Res. 84 (congressional budget).,10,1
74,HCONRES60,Relating to the 30th anniversary of the reunification of the city of Jerusalem.,,D,1997-04-10,,,185,92,92,0,International affairs,Congratulates the residents of Jerusalem and the people of Israel on the 30th anniversary of the reunification of that city. Calls upon the President and the Secretary of State to affirm publicly as a matter of U.S. policy that Jerusalem must remain the undivided capital of Israel. Urges U.S. officials to refrain from any actions that contradict this policy.,9,1
