,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
165,HR811,To reauthorize the independent counsel law for an additional 5 years and for other purposes.,Independent Counsel Reauthorization Act of 1994,D,1993-02-04,,,5,0,5,0,Crime and law enforcement,Independent Counsel Reauthorization Act of 1994 - Amends the Federal judicial code to reauthorize the independent counsel law for an additional five years. Requires an independent counsel to: (1) conduct all activities with due regard for expense authorize only reasonable and lawful expenditures and (promptly upon taking office) assign to a specific employee the duty of certifying that expenditures of the independent counsel are reasonable and made in accordance with law; and (2) comply wit...,37,1
166,HR3345,To amend title 5 United States Code to eliminate certain restrictions on employee training; to provide temporary authority to agencies relating to voluntary separation incentive payments and for other purposes.,Federal Workforce Restructuring Act of 1994,D,1993-10-22,,,18,3,15,0,Federal employees,"Federal Workforce Restructuring Act of 1994 - Amends Federal civil service law to eliminate various restrictions on employee training. (Sec. 3) Authorizes temporary ""buy-out"" programs for encouraging selected groups of employees in the executive and judicial branches (except employees of the Department of Defense Central Intelligence Agency or the General Accounting Office) to separate from Government service generally by April 1 1995 by offering them lump-sum payments in order to avoid ...",72,2
167,HRES343,To express the sense of the House of Representatives condemning the racist anti-Catholic and anti-Semitic speech given by a senior representative of the Nation of Islam and all manifestations and expressions of hatred based on race religion and ethnicity.,,D,1994-02-03,,,61,26,35,0,"Civil rights and liberties, minority issues",Condemns: (1) the speech given by Khalid Abdul Muhammad as outrageous hate mongering of the most vicious and vile kind; and (2) all manifestations and expressions of racism anti-Catholicism anti-Semitism and ethnic or religious intolerance.,13,1
168,HR6,To extend for six years the authorizations of appropriations for the programs under the Elementary and Secondary Education Act of 1965 and for other purposes.,Improving America's Schools Act of 1994,D,1993-01-05,,,38,2,36,0,Education,TABLE OF CONTENTS: Title I: Amendments to the Elementary and Secondary Education Act of 1965 Title II: Amendments to the General Education Provisions Act Part A: Applicability of the General Education Provisions Act Part B: The Department of Education Part C: Appropriations and Evaluations Part D: Administration of Education Programs Part E: Technical and Conforming Amendments Part F: Related Amendments to Other Acts Title III: Amendments to Other Acts Part A: Amendments to the Individuals wi...,131,4
169,HRES375,Relating to a question of the privileges of the House.,,D,1994-03-02,,,0,0,0,0,House of Representatives,Declares that: (1) the House of Representatives supports the decision of the Committee on Standards of Official Conduct to defer inquiry on matters relating to the former operation of the House Post Office; and (2) the Committee should continue to consult with the U.S. Attorney and to review that decision. Provides that when the Committee determines that the inquiry would no longer interfere with the criminal investigation it shall proceed with such inquiry.,5,1
170,HRES238,Calling on the Committee on Standards of Official Conduct to conduct an investigation into activity at the House Post Office to determine whether House rules were broken or whether public funds were embezzled by Members.,,R,1993-08-04,,,67,65,2,0,House of Representatives,Instructs the Committee on Standards of Official Conduct to investigate allegations that the House Post Office provided cash to any Member in exchange for official vouchers stamps purchased with official vouchers campaign account checks or in any other way inconsistent with the Rules of the House. Requires the Committee to: (1) determine which Members are alleged by the former Postmaster to have engaged in improper conduct in connection with the House Post Office and whether these Members ...,14,0
171,HRES384,Providing for consideration of the concurrent resolution (H. Con. Res. 218) setting forth the congressional budget for the United States Government for the fiscal years 1995 1996 1997 1998 and 1999.,,D,1994-03-09,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H. Con. Res. 218 (setting forth the congressional budget for the Government for FY 1995 through 1999).,8,1
172,HCONRES218,Setting forth the congressional budget for the United States Government for fiscal years 1995 1996 1997 1998 and 1999.,,D,1994-03-08,,,0,0,0,0,Federal budgets,TABLE OF CONTENTS: Title I: Levels and Amounts Title II: Budgetary Procedures Title III: Sense of Congress Provisions Title I: Levels and Amounts - Establishes the budget for FY 1995 and sets forth appropriate budgetary outlays deficits public debt and credit activity. (Sec. 2) Sets forth recommended budgetary levels of Federal revenues new budget authority budget outlays deficits public debt and credit activity. (Sec. 3) Sets forth Social Security trust fund revenues and outlays for ...,55,4
173,HRES331,Providing for the consideration of the joint resolution (H.J. Res. 103) proposing an amendment to the Constitution to provide for a balanced budget for the United States Government and for greater accountability in the enactment of tax legislation.,,D,1994-01-25,,,7,5,2,0,House of Representatives,Sets forth the rule for the consideration of H.J. Res. 103 (proposing an amendment to the Constitution to provide for a balanced budget).,11,1
174,HJRES103,Proposing an amendment to the Constitution to provide for a balanced budget for the United States Government and for greater accountability in the enactment of tax legislation.,,D,1993-02-04,,,265,174,91,0,Economics and public finance,Constitutional Amendment - Prohibits outlays for a fiscal year (except those for repayment of debt principal) from exceeding total receipts (except those derived from borrowing) for that fiscal year unless the Congress by a three-fifths roll call vote of each House authorizes a specific excess of outlays over receipts. Requires a three-fifths roll call vote of each House to increase the public debt. Directs the President to submit a balanced budget to the Congress. Requires the approval of ...,20,1
175,HRES374,To request a conference with the Senate on an amendment of the House to the bill (S. 636) to amend the Public Health Service Act to permit individuals to have freedom of access to certain medical clinics and facilities and for other purposes.,,D,1994-03-02,,,0,0,0,0,House of Representatives,Provides for taking from the Speaker's table S. 636 (amending the Public Health Service Act to permit individuals to have freedom of access to certain medical clinics and facilities) substituting the language of H.R. 796 as passed by the House passing S. 636 and requesting a conference.,8,1
176,HRES394,To express the sense of the House that Congress has a constitutional obligation to conduct oversight of matters related to the operation of the government.,,D,1994-03-22,,,1,1,0,0,House of Representatives,Expresses the sense of the House of Representatives that: (1) Congress has a constitutional obligation to conduct oversight of matters relating to Government operations; (2) the Speaker and majority and minority leaders should meet to determine the appropriate timetable procedures and forum for appropriate congressional oversight including hearings on all matters related to Madison Guaranty Savings and Loan Association Whitewater Development Corporation and Capital Management Services I...,5,1
